Team,FGM/A,FG%,FTM/A,FT%,3PTM,PTS,OREB,REB,AST,ST,BLK,TO,A/T,GP,Week
麦阿蜜,236/511,.462,99/123,.805,79,650,49,209,142,44,32,76,1.87,45,22
sean's Team,244/491,.497,134/166,.807,59,681,54,245,132,36,25,55,2.40,49,22
Notorious BI3,243/505,.481,88/113,.779,80,654,52,236,140,37,16,80,1.75,44,22
波士顿凯子,255/521,.489,134/162,.827,81,725,42,270,188,48,24,91,2.07,42,22
max,196/447,.438,60/75,.800,72,524,50,198,117,37,25,62,1.89,42,22
脆皮队,218/463,.471,129/172,.750,48,613,33,175,184,21,9,70,2.63,41,22
水仔,167/334,.500,100/120,.833,26,460,56,208,130,26,17,55,2.36,40,22
YY,194/365,.532,79/111,.712,35,502,87,267,154,52,43,75,2.05,45,22
