Team,FGM/A,FG%,FTM/A,FT%,3PTM,PTS,OREB,REB,AST,ST,BLK,TO,A/T,GP,Week
季后赛守门员,216/419,.516,91/121,.752,43,566,48,218,93,30,39,59,1.58,45,22
脆皮队,189/413,.458,68/95,.716,44,490,39,190,95,36,27,63,1.51,43,22
GUCCI GUCCI,261/516,.506,115/142,.810,101,738,39,232,113,32,13,87,1.30,46,22
SINCE’02,230/447,.515,71/90,.789,33,564,97,306,162,36,31,68,2.38,43,22
Jinwei's Swag Team,124/297,.418,44/66,.667,41,333,42,147,116,41,24,58,2.00,44,22
YY,268/554,.484,115/141,.816,65,716,47,240,190,48,27,80,2.38,44,22
max,220/446,.493,79/101,.782,78,597,61,234,155,42,21,66,2.35,47,22
🍵茶🍵,327/646,.506,128/162,.790,96,878,67,283,245,53,22,104,2.36,47,22
